"Subj","File","Word","Consonant","MinIntensity","Vowel","MaxIntensity","IntensityDifference","test_perc","test_cefr","Context"
"246","fcd260603","fcd260603_t2.wav","DE","d",55.9571088570621,"e",64.4458440439053,8.48873518684321,40,"B1","initial"
"247","fcd260603","fcd260603_t2.wav","GOBIERNO","g",52.9927683245609,"o",64.4397365936732,11.4469682691123,40,"B1","initial"
"248","fcd260603","fcd260603_t2.wav","GOBIERNO","b",60.0334019973713,"i",68.7845748214665,8.75117282409521,40,"B1","initial"
"249","fcd260603","fcd260603_t2.wav","ORGANIZACIÓN","g",32.5433175681114,"a",64.3675231408163,31.8242055727048,40,"B1","medial"
"250","fcd260603","fcd260603_t2.wav","TARDE","d",51.995506529916,"e",67.4300543412862,15.4345478113702,40,"B1","medial"
"251","fcd260603","fcd260603_t2.wav","INTRODUJERON","d",61.3056735745962,"u",61.2365299317975,-0.0691436427986716,40,"B1","medial"
"252","fcd260603","fcd260603_t2.wav","DICHO","d",59.2233641578579,"i",66.0667087238292,6.84334456597131,40,"B1","initial"
"253","fcd260603","fcd260603_t2.wav","LLEGÓ","g",57.099301956135,"o",62.0826939576401,4.9833920015051,40,"B1","medial"
"255","fcd260603","fcd260603_t2.wav","DE","d",49.8979426831852,"e",59.9903962508815,10.0924535676963,40,"B1","initial"
"256","fcd260603","fcd260603_t2.wav","TODAS","d",56.4452112558194,"a",57.4104201802071,0.965208924387738,40,"B1","medial"
"259","fcd260603","fcd260603_t2.wav","HABITANTES","b",54.7280195634862,"i",62.8850260270452,8.15700646355899,40,"B1","medial"
"260","fcd260603","fcd260603_t2.wav","DE","d",26.8320623597945,"e",62.4538821072185,35.621819747424,40,"B1","initial"
"261","fcd260603","fcd260603_t2.wav","VULGAR","b",56.3029566664516,"u",63.6741214148831,7.37116474843158,40,"B1","medial"
"262","fcd260603","fcd260603_t2.wav","VULGAR","g",48.3912714091178,"a",63.8414617435859,15.4501903344681,40,"B1","medial"
"264","fcd260603","fcd260603_t2.wav","DEL","d",55.2832547026203,"e",62.6462014733334,7.36294677071307,40,"B1","initial"
"267","fcd260603","fcd260603_t2.wav","DE","d",59.4010363207996,"e",68.4356641228345,9.03462780203488,40,"B1","initial"
"268","fcd260603","fcd260603_t2.wav","DESCIENDE","d",62.9435154495161,"e",63.6164394581674,0.67292400865135,40,"B1","initial"
"269","fcd260603","fcd260603_t2.wav","DESCIENDE","d",16.082835304736,"e",67.7919022110994,51.7090669063634,40,"B1","initial"
"270","fcd260603","fcd260603_t2.wav","DE","d",50.6555915591915,"e",63.7075038722255,13.0519123130341,40,"B1","initial"
"272","fcd260603","fcd260603_t2.wav","TODAS","d",68.1382897401813,"a",67.4290797836699,-0.70920995651133,40,"B1","medial"
"274","fcd260603","fcd260603_t2.wav","PORTUGUÉS","g",60.1552579326896,"e",68.013840150793,7.85858221810348,40,"B1","medial"
"275","fcd260603","fcd260603_t2.wav","TODOS","d",64.2367195022715,"o",64.0839344098669,-0.152785092404628,40,"B1","medial"
"276","fcd260603","fcd260603_t2.wav","BASE","b",50.499466413555,"a",65.7332405990222,15.2337741854672,40,"B1","initial"
"278","fcd260603","fcd260603_t2.wav","DE","d",23.1680534573463,"e",65.4015337868513,42.2334803295049,40,"B1","initial"
"279","fcd260603","fcd260603_t2.wav","GOBIERNO","g",44.9820910367181,"o",65.6150564730615,20.6329654363435,40,"B1","initial"
"280","fcd260603","fcd260603_t2.wav","GOBIERNO","b",60.0544593866003,"i",65.9147191891856,5.86025980258524,40,"B1","initial"
"282","fcd260603","fcd260603_t2.wav","IDEA","d",53.9156194211867,"e",68.1220745712701,14.2064551500834,40,"B1","medial"
"283","fcd260603","fcd260603_t2.wav","DE","d",58.0684601742006,"e",64.9660194836565,6.89755930945591,40,"B1","initial"
"284","fcd260603","fcd260603_t2.wav","IDEALES","d",57.6045071223657,"e",65.4087483619196,7.80424123955388,40,"B1","medial"
"285","fcd260603","fcd260603_t2.wav","PUEDAN","d",60.1992434716845,"a",67.0476735111831,6.84843003949864,40,"B1","medial"
"286","fcd260603","fcd260603_t2.wav","TODOS","d",64.8076801807763,"o",65.1949949138213,0.387314733044946,40,"B1","medial"
"288","fcd260603","fcd260603_t2.wav","SIGUE","g",61.7412544776668,"e",66.7980759087182,5.05682143105136,40,"B1","medial"
"289","fcd260603","fcd260603_t2.wav","BASE","b",64.8866533923475,"a",69.7208913843199,4.83423799197239,40,"B1","initial"
"290","fcd260603","fcd260603_t2.wav","DE","d",54.2301528226952,"e",64.2622818637522,10.032129041057,40,"B1","initial"
"291","fcd260603","fcd260603_t2.wav","CONSIDERABAN","d",62.0650433058216,"e",63.8854294278896,1.820386122068,40,"B1","medial"
"292","fcd260603","fcd260603_t2.wav","CONSIDERABAN","b",64.6236266590531,"a",66.3142878529122,1.69066119385913,40,"B1","medial"
"294","fcd260603","fcd260603_t2.wav","CONQUISTADOS","d",61.0496571649359,"o",63.4107202852798,2.36106312034396,40,"B1","medial"
"295","fcd260603","fcd260603_t2.wav","CIUDADANOS","d",58.356813504268,"a",67.0580267276224,8.70121322335435,40,"B1","medial"
"296","fcd260603","fcd260603_t2.wav","CIUDADANOS","d",52.3600537550452,"a",67.3158393613026,14.9557856062574,40,"B1","medial"
"297","fcd260603","fcd260603_t2.wav","DEL","d",27.8157510403296,"e",64.9264990305384,37.1107479902088,40,"B1","initial"
"298","fcd260603","fcd260603_t2.wav","DETERMINÓ","d",20.3720186204704,"e",61.9613591319175,41.5893405114471,40,"B1","initial"
"299","fcd260603","fcd260603_t2.wav","UTILIZADO","d",60.7747702070477,"o",62.614192566648,1.83942235960036,40,"B1","medial"
"305","fcd260603","fcd260603_t2.wav","DESCUBIERTAS","d",17.5198051733671,"e",63.0156771581101,45.495871984743,40,"B1","initial"
"306","fcd260603","fcd260603_t2.wav","DESCUBIERTAS","b",52.7722545607099,"i",66.87616278231,14.1039082216001,40,"B1","medial"
"307","fcd260603","fcd260603_t2.wav","DE","d",54.8999710299751,"e",62.3096291057368,7.4096580757617,40,"B1","initial"
"308","fcd260603","fcd260603_t2.wav","PRODUCTOS","d",50.8467696950081,"u",65.9641009747797,15.1173312797716,40,"B1","medial"
"309","fcd260603","fcd260603_t2.wav","DE","d",20.0590101436529,"e",64.9083882828366,44.8493781391837,40,"B1","initial"
"310","fcd260603","fcd260603_t2.wav","CONSIDERABAN","d",52.0813758471989,"e",64.3273442729879,12.2459684257891,40,"B1","medial"
"311","fcd260603","fcd260603_t2.wav","CONSIDERABAN","b",65.2830045175811,"a",70.6048887946085,5.32188427702738,40,"B1","medial"
"312","fcd260603","fcd260603_t2.wav","IGUALES","g",49.377039382891,"u",68.9942555939784,19.6172162110874,40,"B1","medial"
"313","fcd260603","fcd260603_t2.wav","DE","d",50.8486859149779,"e",61.9755792783237,11.1268933633458,40,"B1","initial"
"315","fch260604","fch260604_t1.wav","ABUELO","b",37.6242122883071,"u",57.3297914192685,19.7055791309614,24.6153846153846,"A2","medial"
"316","fch260604","fch260604_t1.wav","BUEN","b",53.8414064002137,"u",55.6108329597272,1.76942655951342,24.6153846153846,"A2","initial"
"317","fch260604","fch260604_t1.wav","JUGADOR","g",55.3479911617739,"a",54.8037473646484,-0.544243797125496,24.6153846153846,"A2","medial"
"318","fch260604","fch260604_t1.wav","JUGADOR","d",34.917099231669,"o",55.8118072224272,20.8947079907582,24.6153846153846,"A2","medial"
"319","fch260604","fch260604_t1.wav","DE","d",50.2006124297481,"e",52.4950239464237,2.29441151667557,24.6153846153846,"A2","initial"
"324","fch260604","fch260604_t1.wav","GUSTA","g",45.6463734301306,"u",49.8399390544552,4.1935656243246,24.6153846153846,"A2","initial"
"325","fch260604","fch260604_t1.wav","JUGAR","g",43.0309621325964,"a",51.7811666907596,8.75020455816328,24.6153846153846,"A2","medial"
"327","fch260604","fch260604_t1.wav","ABUELO","b",12.7005774183909,"u",52.6133446873913,39.9127672690004,24.6153846153846,"A2","medial"
"329","fch260604","fch260604_t1.wav","DEL","d",11.8035488699108,"e",50.2971660228637,38.4936171529528,24.6153846153846,"A2","initial"
"330","fch260604","fch260604_t1.wav","JUEGO","g",49.1163819607935,"o",53.1746975129244,4.05831555213084,24.6153846153846,"A2","medial"
"332","fch260604","fch260604_t1.wav","DOMINAR","d",47.114630566358,"o",57.6912747992645,10.5766442329065,24.6153846153846,"A2","initial"
"334","fch260604","fch260604_t1.wav","BALÓN","b",16.0358093061855,"a",54.3295797535791,38.2937704473936,24.6153846153846,"A2","initial"
"335","fch260604","fch260604_t1.wav","REGALÓ","g",49.1464050146149,"a",50.7930439146482,1.64663890003332,24.6153846153846,"A2","medial"
"336","fch260604","fch260604_t1.wav","SÁBADO","b",46.6376301612623,"a",58.4424620818491,11.8048319205868,24.6153846153846,"A2","medial"
"337","fch260604","fch260604_t1.wav","SÁBADO","d",32.5436314179828,"o",54.6387965892043,22.0951651712215,24.6153846153846,"A2","medial"
"338","fch260604","fch260604_t1.wav","DEL","d",30.7456253750731,"e",53.2997656359416,22.5541402608685,24.6153846153846,"A2","initial"
"339","fch260604","fch260604_t1.wav","LLEVABA","b",41.360588532607,"a",51.6434943412688,10.2829058086618,24.6153846153846,"A2","medial"
"340","fch260604","fch260604_t1.wav","LLEVABA","b",46.3023187510921,"a",61.2082774134087,14.9059586623166,24.6153846153846,"A2","medial"
"341","fch260604","fch260604_t1.wav","ESTADIO","d",49.653086308494,"i",56.0271541411764,6.37406783268233,24.6153846153846,"A2","medial"
"342","fch260604","fch260604_t1.wav","DE","d",37.5906118887736,"e",53.7380842666085,16.1474723778349,24.6153846153846,"A2","initial"
"343","fch260604","fch260604_t1.wav","CIUDAD","d",46.955454386141,"a",60.1044864761808,13.1490320900397,24.6153846153846,"A2","medial"
"344","fch260604","fch260604_t1.wav","CIUDAD","d",24.0717345324852,"sp",37.5386775596197,13.4669430271345,24.6153846153846,"A2","final"
"345","fch260604","fch260604_t1.wav","PARTIDO","d",52.8553711663474,"o",58.1330474955248,5.27767632917732,24.6153846153846,"A2","medial"
"346","fch260604","fch260604_t1.wav","DE","d",52.575528979191,"e",55.6134634129305,3.03793443373944,24.6153846153846,"A2","initial"
"347","fch260604","fch260604_t1.wav","CLUB","b",39.2532036333132,"sp",48.1244451479288,8.87124151461551,24.6153846153846,"A2","final"
"348","fch260604","fch260604_t1.wav","AMADO","d",40.7116342696881,"o",48.045098783811,7.33346451412282,24.6153846153846,"A2","medial"
"349","fch260604","fch260604_t1.wav","DESPUÉS","d",17.5440330505561,"e",53.950457139947,36.4064240893909,24.6153846153846,"A2","initial"
"350","fch260604","fch260604_t1.wav","DE","d",53.7333612366932,"e",53.6534700503841,-0.0798911863091263,24.6153846153846,"A2","initial"
"351","fch260604","fch260604_t1.wav","GRITAR","g",44.4871933512679,"r",44.9165402914443,0.42934694017643,24.6153846153846,"A2","initial"
"352","fch260604","fch260604_t1.wav","ÍBAMOS","b",46.2299861101251,"a",63.8478794271946,17.6178933170695,24.6153846153846,"A2","medial"
"355","fch260604","fch260604_t1.wav","BATIDO","b",9.21039971937113,"a",54.702992539171,45.4925928197998,24.6153846153846,"A2","initial"
"356","fch260604","fch260604_t1.wav","BATIDO","d",56.0314411186801,"o",59.5445284918126,3.51308737313246,24.6153846153846,"A2","medial"
"357","fch260604","fch260604_t1.wav","DE","d",39.0432589645765,"e",54.6603670645772,15.6171081000007,24.6153846153846,"A2","initial"
"359","fch260604","fch260604_t1.wav","DE","d",43.2395431350335,"e",54.6768622686909,11.4373191336574,24.6153846153846,"A2","initial"
"360","fch260604","fch260604_t1.wav","GALLETAS","g",52.1685071397443,"a",51.7114753447115,-0.457031795032876,24.6153846153846,"A2","initial"
"361","fch260604","fch260604_t1.wav","GANABA","g",52.8352561479579,"a",56.7446304096124,3.90937426165448,24.6153846153846,"A2","initial"
"362","fch260604","fch260604_t1.wav","GANABA","b",48.7274459485652,"a",58.1255547738216,9.39810882525641,24.6153846153846,"A2","medial"
"363","fch260604","fch260604_t1.wav","PERDÍA","d",44.5884806850238,"i",48.9649784170707,4.37649773204685,24.6153846153846,"A2","medial"
"364","fch260604","fch260604_t1.wav","DICE","d",55.3561447839142,"i",58.1991167831792,2.84297199926505,24.6153846153846,"A2","initial"
"366","fch260604","fch260604_t1.wav","JUGABA","g",33.259487419715,"a",60.7886654085317,27.5291779888167,24.6153846153846,"A2","medial"
"367","fch260604","fch260604_t1.wav","JUGABA","b",51.9035217541935,"a",61.9460598749177,10.0425381207243,24.6153846153846,"A2","medial"
"368","fch260604","fch260604_t1.wav","DELANTERO","d",55.9172279331348,"e",55.5479530199203,-0.36927491321449,24.6153846153846,"A2","initial"
"369","fch260604","fch260604_t1.wav","ANOTABA","b",49.4526481114712,"a",61.1994610876109,11.7468129761397,24.6153846153846,"A2","medial"
"370","fch260604","fch260604_t1.wav","GOLES","g",38.378285314781,"o",53.4839810925239,15.1056957777429,24.6153846153846,"A2","initial"
"371","fch260604","fch260604_t1.wav","GUSTA","g",26.6169046791691,"u",55.76264758325,29.1457429040809,24.6153846153846,"A2","initial"
"373","fch260604","fch260604_t1.wav","JUGABA","g",29.2862858526973,"a",61.3265419874836,32.0402561347863,24.6153846153846,"A2","medial"
"374","fch260604","fch260604_t1.wav","JUGABA","b",53.3856700653612,"a",59.9704891531424,6.58481908778124,24.6153846153846,"A2","medial"
"377","fch260604","fch260604_t1.wav","GUSTAN","g",31.9372764633051,"u",54.5614592277793,22.6241827644742,24.6153846153846,"A2","initial"
"378","fch260604","fch260604_t1.wav","DEPORTES","d",18.527328152006,"e",52.9225237049188,34.3951955529127,24.6153846153846,"A2","initial"
"379","fch260604","fch260604_t1.wav","BOXEO","b",12.8943784971666,"o",59.3471808332789,46.4528023361123,24.6153846153846,"A2","initial"
"381","fch260604","fch260604_t1.wav","ABUELO","b",47.7946674174565,"u",62.3514112547329,14.5567438372764,24.6153846153846,"A2","medial"
"382","fch260604","fch260604_t1.wav","DICE","d",13.7957582545026,"i",55.8180866745518,42.0223284200492,24.6153846153846,"A2","initial"
"385","fch260604","fch260604_t1.wav","ORGULLOSO","g",54.6479941754713,"u",56.7995733728936,2.15157919742234,24.6153846153846,"A2","medial"
"386","fch260604","fch260604_t1.wav","DE","d",47.244177573419,"e",60.6375135645705,13.3933359911515,24.6153846153846,"A2","initial"
"387","fch260604","fch260604_t1.wav","DISFRUTEN","d",50.4377049990227,"i",55.245902237588,4.80819723856528,24.6153846153846,"A2","initial"
"388","fch260604","fch260604_t1.wav","DEPORTE","d",25.8930517450369,"e",55.3250808369603,29.4320290919235,24.6153846153846,"A2","initial"
"389","fch260604","fch260604_t1.wav","DICE","d",41.4804051194094,"i",56.174863659609,14.6944585401997,24.6153846153846,"A2","initial"
"391","fch260604","fch260604_t2.wav","HABITANTES","b",31.0851812671893,"i",53.9167149710261,22.8315337038368,24.6153846153846,"A2","medial"
"392","fch260604","fch260604_t2.wav","DE","d",35.0296606014992,"e",55.6085197153231,20.5788591138239,24.6153846153846,"A2","initial"
"393","fch260604","fch260604_t2.wav","IBÉRICA","b",27.6517833605847,"e",59.8054119460827,32.153628585498,24.6153846153846,"A2","medial"
"394","fch260604","fch260604_t2.wav","TRIBUS","b",47.3268130882489,"u",56.5861727693299,9.25935968108096,24.6153846153846,"A2","medial"
"396","fch260604","fch260604_t2.wav","DE","d",19.5158771183192,"e",57.202486395352,37.6866092770328,24.6153846153846,"A2","initial"
"397","fch260604","fch260604_t2.wav","BIEN","b",35.2590978880973,"i",55.6175406874784,20.3584427993811,24.6153846153846,"A2","initial"
"398","fch260604","fch260604_t2.wav","CONOCIDO","d",48.4608904228487,"o",49.4394416589719,0.978551236123188,24.6153846153846,"A2","medial"
"399","fch260604","fch260604_t2.wav","SIGLO","g",19.7326646265471,"l",55.3080524108281,35.575387784281,24.6153846153846,"A2","medial"
"400","fch260604","fch260604_t2.wav","DE","d",28.3029787803803,"e",51.4391727439141,23.1361939635339,24.6153846153846,"A2","initial"
"401","fch260604","fch260604_t2.wav","LLEGARON","g",43.1799466034853,"a",59.2779336976366,16.0979870941513,24.6153846153846,"A2","medial"
"403","fch260604","fch260604_t2.wav","ESTABLECIERON","b",50.1078639524696,"l",49.7242217149465,-0.383642237523134,24.6153846153846,"A2","medial"
"405","fch260604","fch260604_t2.wav","DE","d",51.1371010952908,"e",51.3289024373078,0.191801342016959,24.6153846153846,"A2","initial"
"406","fch260604","fch260604_t2.wav","GOBIERNO","g",38.8591359200255,"o",51.7614668406783,12.9023309206528,24.6153846153846,"A2","initial"
"407","fch260604","fch260604_t2.wav","GOBIERNO","b",18.0558125249205,"i",53.2901653784156,35.2343528534951,24.6153846153846,"A2","initial"
"408","fch260604","fch260604_t2.wav","ORGANIZACIÓN","g",26.5183783889209,"a",56.4398333219537,29.9214549330329,24.6153846153846,"A2","medial"
"409","fch260604","fch260604_t2.wav","TARDE","d",31.1106491031437,"e",56.2091240028064,25.0984748996627,24.6153846153846,"A2","medial"
"410","fch260604","fch260604_t2.wav","INTRODUJERON","d",22.1451886181209,"u",44.1312604074532,21.9860717893322,24.6153846153846,"A2","medial"
"412","fch260604","fch260604_t2.wav","DICHO","d",30.9442352844387,"i",52.6023454578445,21.6581101734059,24.6153846153846,"A2","initial"
"413","fch260604","fch260604_t2.wav","LLEGÓ","g",50.998580716865,"o",56.2312497384541,5.23266902158907,24.6153846153846,"A2","medial"
"414","fch260604","fch260604_t2.wav","ROMANIZADA","d",37.6590760813528,"a",57.4900720849727,19.83099600362,24.6153846153846,"A2","medial"
"415","fch260604","fch260604_t2.wav","DE","d",39.0570990646685,"e",54.1284572487487,15.0713581840802,24.6153846153846,"A2","initial"
"416","fch260604","fch260604_t2.wav","TODAS","d",45.3437450271134,"a",47.9826714377005,2.63892641058715,24.6153846153846,"A2","medial"
"419","fch260604","fch260604_t2.wav","HABITANTES","b",43.4949175050126,"i",50.1471091552121,6.65219165019946,24.6153846153846,"A2","medial"
"420","fch260604","fch260604_t2.wav","DE","d",37.2085637184677,"e",51.3624332722662,14.1538695537985,24.6153846153846,"A2","initial"
"421","fch260604","fch260604_t2.wav","VULGAR","b",44.756992201204,"u",58.3441071093928,13.5871149081888,24.6153846153846,"A2","medial"
"422","fch260604","fch260604_t2.wav","VULGAR","g",34.8695134654544,"a",56.869783925407,22.0002704599527,24.6153846153846,"A2","medial"
"424","fch260604","fch260604_t2.wav","DEL","d",13.7105387833417,"e",55.721309017806,42.0107702344643,24.6153846153846,"A2","initial"
"427","fch260604","fch260604_t2.wav","DE","d",46.5689184080691,"e",57.0106997505492,10.4417813424801,24.6153846153846,"A2","initial"
"428","fch260604","fch260604_t2.wav","DESCIENDE","d",11.5924387230156,"e",57.4194215211813,45.8269827981657,24.6153846153846,"A2","initial"
"429","fch260604","fch260604_t2.wav","DESCIENDE","d",51.1246103722164,"e",54.4333355855572,3.30872521334087,24.6153846153846,"A2","initial"
"430","fch260604","fch260604_t2.wav","DE","d",40.8694980888083,"e",55.7844383984861,14.9149403096778,24.6153846153846,"A2","initial"
"432","fch260604","fch260604_t2.wav","TODAS","d",52.3488095537272,"a",60.6455897822903,8.29678022856313,24.6153846153846,"A2","medial"
"434","fch260604","fch260604_t2.wav","PORTUGUÉS","g",24.8354322364344,"e",57.0533068418953,32.2178746054609,24.6153846153846,"A2","medial"
"435","fch260604","fch260604_t2.wav","TODAS","d",41.134449171291,"a",57.9546383453449,16.8201891740539,24.6153846153846,"A2","medial"
"436","fch260604","fch260604_t2.wav","BASE","b",17.0115895497722,"a",59.4840977222523,42.4725081724801,24.6153846153846,"A2","initial"
"438","fch260604","fch260604_t2.wav","DE","d",32.4976231445649,"e",53.4387585655681,20.9411354210033,24.6153846153846,"A2","initial"
"439","fch260604","fch260604_t2.wav","GOBIERNO","g",34.6377150155684,"o",57.0298770940296,22.3921620784612,24.6153846153846,"A2","initial"
"440","fch260604","fch260604_t2.wav","GOBIERNO","b",28.8444302579196,"i",57.5252758069532,28.6808455490336,24.6153846153846,"A2","initial"
"442","fch260604","fch260604_t2.wav","IDEA","d",34.9765089144965,"e",59.2889351344003,24.3124262199038,24.6153846153846,"A2","medial"
"443","fch260604","fch260604_t2.wav","DE","d",34.588133929681,"e",54.7503728419489,20.1622389122679,24.6153846153846,"A2","initial"
"444","fch260604","fch260604_t2.wav","IDEALES","d",54.020346114547,"e",57.5453686914841,3.52502257693708,24.6153846153846,"A2","medial"
"445","fch260604","fch260604_t2.wav","PUEDAN","d",52.7618819178072,"a",55.6923945206134,2.93051260280623,24.6153846153846,"A2","medial"
"446","fch260604","fch260604_t2.wav","TODOS","d",53.545922338346,"o",54.2017239415596,0.655801603213597,24.6153846153846,"A2","medial"
